"","Date","Site Name","COUNTY","mean.AQI","mean.latitude","mean.longitude","Month","Year","Ozone","PM2.5"
"10969",2019-06-27,"Clemmons Middle","Forsyth",61,36.026,-80.342,6,2019,"Ozone",NA
"10970",2019-06-27,"Clemmons Middle","Forsyth",40,36.026,-80.342,6,2019,NA,"PM2.5"
"10971",2019-06-27,"Durham Armory","Durham",61,36.0329550008979,-78.904037,6,2019,"Ozone",NA
"10972",2019-06-27,"Durham Armory","Durham",45,36.0329550008979,-78.904037,6,2019,NA,"PM2.5"
"10973",2019-06-27,"Frying Pan Mountain","Haywood",51,35.379167,-82.7925,6,2019,"Ozone",NA
"10974",2019-06-27,"Garinger High School","Mecklenburg",64,35.2401000008895,-80.785683,6,2019,"Ozone",NA
"10975",2019-06-27,"Garinger High School","Mecklenburg",43,35.2401000008895,-80.785683,6,2019,NA,"PM2.5"
"10976",2019-06-27,"Hattie Avenue","Forsyth",64,36.110693332,-80.2264378,6,2019,"Ozone",NA
"10977",2019-06-27,"Hattie Avenue","Forsyth",34,36.110693332,-80.2264378,6,2019,NA,"PM2.5"
"10978",2019-06-27,"Leggett","Edgecombe",61,35.988278,-77.5843,6,2019,"Ozone",NA
"10979",2019-06-27,"Leggett","Edgecombe",54,35.988278,-77.5843,6,2019,NA,"PM2.5"
"10980",2019-06-27,"Linville Falls","Avery",49,35.972347,-81.933072,6,2019,"Ozone",NA
"10981",2019-06-27,"Mendenhall School","Guilford",49,36.1090060008986,-79.802314,6,2019,"Ozone",NA
"10982",2019-06-27,"Mendenhall School","Guilford",35,36.1090060008986,-79.802314,6,2019,NA,"PM2.5"
"10983",2019-06-27,"Millbrook School","Wake",77,35.856111,-78.574167,6,2019,"Ozone",NA
"10984",2019-06-27,"Millbrook School","Wake",53,35.856111,-78.574167,6,2019,NA,"PM2.5"
"10985",2019-06-27,"Pitt Agri. Center","Pitt",64,35.6412760008938,-77.360126,6,2019,"Ozone",NA
"10986",2019-06-27,"Pitt Agri. Center","Pitt",54,35.6412760008938,-77.360126,6,2019,NA,"PM2.5"
"10987",2019-06-27,"West Johnston Co.","Johnston",77,35.59095,-78.4622,6,2019,"Ozone",NA
"10988",2019-06-27,"West Johnston Co.","Johnston",52,35.59095,-78.4622,6,2019,NA,"PM2.5"
"10989",2019-06-28,"Bryson City","Swain",38,35.434767,-83.442133,6,2019,"Ozone",NA
"10990",2019-06-28,"Castle Hayne","New Hanover",80,34.364167,-77.838611,6,2019,"Ozone",NA
"10991",2019-06-28,"Castle Hayne","New Hanover",20,34.364167,-77.838611,6,2019,NA,"PM2.5"
"10992",2019-06-28,"Clemmons Middle","Forsyth",51,36.026,-80.342,6,2019,"Ozone",NA
"10993",2019-06-28,"Clemmons Middle","Forsyth",53,36.026,-80.342,6,2019,NA,"PM2.5"
"10994",2019-06-28,"Durham Armory","Durham",71,36.0329550008979,-78.904037,6,2019,"Ozone",NA
"10995",2019-06-28,"Durham Armory","Durham",52,36.0329550008979,-78.904037,6,2019,NA,"PM2.5"
"10996",2019-06-28,"Frying Pan Mountain","Haywood",51,35.379167,-82.7925,6,2019,"Ozone",NA
"10997",2019-06-28,"Garinger High School","Mecklenburg",93,35.2401000008895,-80.785683,6,2019,"Ozone",NA
"10998",2019-06-28,"Garinger High School","Mecklenburg",45,35.2401000008895,-80.785683,6,2019,NA,"PM2.5"
"10999",2019-06-28,"Hattie Avenue","Forsyth",64,36.110693332,-80.2264378,6,2019,"Ozone",NA
"11000",2019-06-28,"Hattie Avenue","Forsyth",46,36.110693332,-80.2264378,6,2019,NA,"PM2.5"
"11001",2019-06-28,"Leggett","Edgecombe",67,35.988278,-77.5843,6,2019,"Ozone",NA
"11002",2019-06-28,"Leggett","Edgecombe",57,35.988278,-77.5843,6,2019,NA,"PM2.5"
"11003",2019-06-28,"Linville Falls","Avery",45,35.972347,-81.933072,6,2019,"Ozone",NA
"11004",2019-06-28,"Mendenhall School","Guilford",80,36.1090060008986,-79.802314,6,2019,"Ozone",NA
"11005",2019-06-28,"Mendenhall School","Guilford",52,36.1090060008986,-79.802314,6,2019,NA,"PM2.5"
"11006",2019-06-28,"Millbrook School","Wake",93,35.856111,-78.574167,6,2019,"Ozone",NA
"11007",2019-06-28,"Millbrook School","Wake",56.5,35.856111,-78.574167,6,2019,NA,"PM2.5"
"11008",2019-06-28,"Pitt Agri. Center","Pitt",77,35.6412760008938,-77.360126,6,2019,"Ozone",NA
"11009",2019-06-28,"Pitt Agri. Center","Pitt",49,35.6412760008938,-77.360126,6,2019,NA,"PM2.5"
"11010",2019-06-28,"West Johnston Co.","Johnston",64,35.59095,-78.4622,6,2019,"Ozone",NA
"11011",2019-06-28,"West Johnston Co.","Johnston",53,35.59095,-78.4622,6,2019,NA,"PM2.5"
"11012",2019-06-29,"Bryson City","Swain",42,35.434767,-83.442133,6,2019,"Ozone",NA
"11013",2019-06-29,"Castle Hayne","New Hanover",50,34.364167,-77.838611,6,2019,"Ozone",NA
"11014",2019-06-29,"Castle Hayne","New Hanover",9,34.364167,-77.838611,6,2019,NA,"PM2.5"
"11015",2019-06-29,"Clemmons Middle","Forsyth",51,36.026,-80.342,6,2019,"Ozone",NA
"11016",2019-06-29,"Clemmons Middle","Forsyth",54,36.026,-80.342,6,2019,NA,"PM2.5"
"11017",2019-06-29,"Durham Armory","Durham",87,36.0329550008979,-78.904037,6,2019,"Ozone",NA
"11018",2019-06-29,"Durham Armory","Durham",53,36.0329550008979,-78.904037,6,2019,NA,"PM2.5"
"11019",2019-06-29,"Frying Pan Mountain","Haywood",50,35.379167,-82.7925,6,2019,"Ozone",NA
"11020",2019-06-29,"Garinger High School","Mecklenburg",71,35.2401000008895,-80.785683,6,2019,"Ozone",NA
"11021",2019-06-29,"Garinger High School","Mecklenburg",49.3333333333333,35.2401000008895,-80.785683,6,2019,NA,"PM2.5"
"11022",2019-06-29,"Hattie Avenue","Forsyth",58,36.110693332,-80.2264378,6,2019,"Ozone",NA
"11023",2019-06-29,"Hattie Avenue","Forsyth",48,36.110693332,-80.2264378,6,2019,NA,"PM2.5"
"11024",2019-06-29,"Leggett","Edgecombe",71,35.988278,-77.5843,6,2019,"Ozone",NA
"11025",2019-06-29,"Leggett","Edgecombe",55,35.988278,-77.5843,6,2019,NA,"PM2.5"
"11026",2019-06-29,"Linville Falls","Avery",44,35.972347,-81.933072,6,2019,"Ozone",NA
"11027",2019-06-29,"Mendenhall School","Guilford",90,36.1090060008986,-79.802314,6,2019,"Ozone",NA
"11028",2019-06-29,"Mendenhall School","Guilford",52,36.1090060008986,-79.802314,6,2019,NA,"PM2.5"
"11029",2019-06-29,"Millbrook School","Wake",77,35.856111,-78.574167,6,2019,"Ozone",NA
"11030",2019-06-29,"Millbrook School","Wake",53.6666666666667,35.856111,-78.574167,6,2019,NA,"PM2.5"
"11031",2019-06-29,"Pitt Agri. Center","Pitt",71,35.6412760008938,-77.360126,6,2019,"Ozone",NA
"11032",2019-06-29,"Pitt Agri. Center","Pitt",42,35.6412760008938,-77.360126,6,2019,NA,"PM2.5"
"11033",2019-06-29,"West Johnston Co.","Johnston",67,35.59095,-78.4622,6,2019,"Ozone",NA
"11034",2019-06-29,"West Johnston Co.","Johnston",52,35.59095,-78.4622,6,2019,NA,"PM2.5"
"11035",2019-06-30,"Bryson City","Swain",39,35.434767,-83.442133,6,2019,"Ozone",NA
"11036",2019-06-30,"Castle Hayne","New Hanover",47,34.364167,-77.838611,6,2019,"Ozone",NA
"11037",2019-06-30,"Castle Hayne","New Hanover",15,34.364167,-77.838611,6,2019,NA,"PM2.5"
"11038",2019-06-30,"Clemmons Middle","Forsyth",44,36.026,-80.342,6,2019,"Ozone",NA
"11039",2019-06-30,"Clemmons Middle","Forsyth",52,36.026,-80.342,6,2019,NA,"PM2.5"
"11040",2019-06-30,"Durham Armory","Durham",44,36.0329550008979,-78.904037,6,2019,"Ozone",NA
"11041",2019-06-30,"Durham Armory","Durham",45,36.0329550008979,-78.904037,6,2019,NA,"PM2.5"
"11042",2019-06-30,"Frying Pan Mountain","Haywood",47,35.379167,-82.7925,6,2019,"Ozone",NA
"11043",2019-06-30,"Garinger High School","Mecklenburg",47,35.2401000008895,-80.785683,6,2019,"Ozone",NA
"11044",2019-06-30,"Garinger High School","Mecklenburg",45,35.2401000008895,-80.785683,6,2019,NA,"PM2.5"
"11045",2019-06-30,"Hattie Avenue","Forsyth",44,36.110693332,-80.2264378,6,2019,"Ozone","PM2.5"
"11046",2019-06-30,"Leggett","Edgecombe",50,35.988278,-77.5843,6,2019,"Ozone",NA
"11047",2019-06-30,"Leggett","Edgecombe",56,35.988278,-77.5843,6,2019,NA,"PM2.5"
"11048",2019-06-30,"Linville Falls","Avery",42,35.972347,-81.933072,6,2019,"Ozone",NA
"11049",2019-06-30,"Mendenhall School","Guilford",45,36.1090060008986,-79.802314,6,2019,"Ozone",NA
"11050",2019-06-30,"Mendenhall School","Guilford",43,36.1090060008986,-79.802314,6,2019,NA,"PM2.5"
"11051",2019-06-30,"Millbrook School","Wake",58,35.856111,-78.574167,6,2019,"Ozone",NA
"11052",2019-06-30,"Millbrook School","Wake",53,35.856111,-78.574167,6,2019,NA,"PM2.5"
"11053",2019-06-30,"Pitt Agri. Center","Pitt",51,35.6412760008938,-77.360126,6,2019,"Ozone",NA
"11054",2019-06-30,"Pitt Agri. Center","Pitt",44,35.6412760008938,-77.360126,6,2019,NA,"PM2.5"
"11055",2019-06-30,"West Johnston Co.","Johnston",49,35.59095,-78.4622,6,2019,"Ozone",NA
"11056",2019-06-30,"West Johnston Co.","Johnston",53,35.59095,-78.4622,6,2019,NA,"PM2.5"
"11057",2019-07-01,"Bryson City","Swain",42,35.434767,-83.442133,7,2019,"Ozone",NA
"11058",2019-07-01,"Bryson City","Swain",45,35.434767,-83.442133,7,2019,NA,"PM2.5"
"11059",2019-07-01,"Castle Hayne","New Hanover",54,34.364167,-77.838611,7,2019,"Ozone",NA
"11060",2019-07-01,"Castle Hayne","New Hanover",33,34.364167,-77.838611,7,2019,NA,"PM2.5"
"11061",2019-07-01,"Clemmons Middle","Forsyth",43,36.026,-80.342,7,2019,"Ozone",NA
"11062",2019-07-01,"Clemmons Middle","Forsyth",45,36.026,-80.342,7,2019,NA,"PM2.5"
"11063",2019-07-01,"Durham Armory","Durham",46,36.0329550008979,-78.904037,7,2019,"Ozone",NA
"11064",2019-07-01,"Durham Armory","Durham",33,36.0329550008979,-78.904037,7,2019,NA,"PM2.5"
"11065",2019-07-01,"Frying Pan Mountain","Haywood",51,35.379167,-82.7925,7,2019,"Ozone",NA
"11066",2019-07-01,"Garinger High School","Mecklenburg",74,35.2401000008895,-80.785683,7,2019,"Ozone",NA
"11067",2019-07-01,"Garinger High School","Mecklenburg",48,35.2401000008895,-80.785683,7,2019,NA,"PM2.5"
"11068",2019-07-01,"Hattie Avenue","Forsyth",44,36.110693332,-80.2264378,7,2019,"Ozone",NA
"11069",2019-07-01,"Hattie Avenue","Forsyth",43,36.110693332,-80.2264378,7,2019,NA,"PM2.5"
"11070",2019-07-01,"Leggett","Edgecombe",44,35.988278,-77.5843,7,2019,"Ozone",NA
"11071",2019-07-01,"Leggett","Edgecombe",36,35.988278,-77.5843,7,2019,NA,"PM2.5"
"11072",2019-07-01,"Linville Falls","Avery",44,35.972347,-81.933072,7,2019,"Ozone",NA
"11073",2019-07-01,"Mendenhall School","Guilford",49,36.1090060008986,-79.802314,7,2019,"Ozone",NA
"11074",2019-07-01,"Mendenhall School","Guilford",45,36.1090060008986,-79.802314,7,2019,NA,"PM2.5"
"11075",2019-07-01,"Millbrook School","Wake",45,35.856111,-78.574167,7,2019,"Ozone",NA
"11076",2019-07-01,"Millbrook School","Wake",40.5,35.856111,-78.574167,7,2019,NA,"PM2.5"
"11077",2019-07-01,"Pitt Agri. Center","Pitt",47,35.6412760008938,-77.360126,7,2019,"Ozone",NA
"11078",2019-07-01,"Pitt Agri. Center","Pitt",40,35.6412760008938,-77.360126,7,2019,NA,"PM2.5"
"11079",2019-07-01,"West Johnston Co.","Johnston",48,35.59095,-78.4622,7,2019,"Ozone",NA
"11080",2019-07-01,"West Johnston Co.","Johnston",43,35.59095,-78.4622,7,2019,NA,"PM2.5"
"11081",2019-07-02,"Bryson City","Swain",39,35.434767,-83.442133,7,2019,"Ozone",NA
"11082",2019-07-02,"Bryson City","Swain",32,35.434767,-83.442133,7,2019,NA,"PM2.5"
"11083",2019-07-02,"Castle Hayne","New Hanover",51,34.364167,-77.838611,7,2019,"Ozone",NA
"11084",2019-07-02,"Castle Hayne","New Hanover",29,34.364167,-77.838611,7,2019,NA,"PM2.5"
"11085",2019-07-02,"Clemmons Middle","Forsyth",44,36.026,-80.342,7,2019,"Ozone",NA
"11086",2019-07-02,"Clemmons Middle","Forsyth",37.5,36.026,-80.342,7,2019,NA,"PM2.5"
"11087",2019-07-02,"Durham Armory","Durham",50,36.0329550008979,-78.904037,7,2019,"Ozone",NA
"11088",2019-07-02,"Durham Armory","Durham",39.5,36.0329550008979,-78.904037,7,2019,NA,"PM2.5"
"11089",2019-07-02,"Frying Pan Mountain","Haywood",46,35.379167,-82.7925,7,2019,"Ozone",NA
"11090",2019-07-02,"Garinger High School","Mecklenburg",122,35.2401000008895,-80.785683,7,2019,"Ozone",NA
"11091",2019-07-02,"Garinger High School","Mecklenburg",51.6666666666667,35.2401000008895,-80.785683,7,2019,NA,"PM2.5"
"11092",2019-07-02,"Hattie Avenue","Forsyth",45,36.110693332,-80.2264378,7,2019,"Ozone",NA
"11093",2019-07-02,"Hattie Avenue","Forsyth",38,36.110693332,-80.2264378,7,2019,NA,"PM2.5"
"11094",2019-07-02,"Leggett","Edgecombe",64,35.988278,-77.5843,7,2019,"Ozone",NA
"11095",2019-07-02,"Leggett","Edgecombe",51,35.988278,-77.5843,7,2019,NA,"PM2.5"
"11096",2019-07-02,"Linville Falls","Avery",40,35.972347,-81.933072,7,2019,"Ozone",NA
"11097",2019-07-02,"Mendenhall School","Guilford",71,36.1090060008986,-79.802314,7,2019,"Ozone",NA
"11098",2019-07-02,"Mendenhall School","Guilford",38,36.1090060008986,-79.802314,7,2019,NA,"PM2.5"
"11099",2019-07-02,"Millbrook School","Wake",80,35.856111,-78.574167,7,2019,"Ozone",NA
"11100",2019-07-02,"Millbrook School","Wake",51,35.856111,-78.574167,7,2019,NA,"PM2.5"
"11101",2019-07-02,"Pitt Agri. Center","Pitt",67,35.6412760008938,-77.360126,7,2019,"Ozone",NA
"11102",2019-07-02,"Pitt Agri. Center","Pitt",44,35.6412760008938,-77.360126,7,2019,NA,"PM2.5"
"11103",2019-07-02,"West Johnston Co.","Johnston",54,35.59095,-78.4622,7,2019,"Ozone",NA
"11104",2019-07-02,"West Johnston Co.","Johnston",56,35.59095,-78.4622,7,2019,NA,"PM2.5"
"11105",2019-07-03,"Bryson City","Swain",34,35.434767,-83.442133,7,2019,"Ozone",NA
"11106",2019-07-03,"Bryson City","Swain",30,35.434767,-83.442133,7,2019,NA,"PM2.5"
"11107",2019-07-03,"Castle Hayne","New Hanover",44,34.364167,-77.838611,7,2019,"Ozone",NA
"11108",2019-07-03,"Castle Hayne","New Hanover",51,34.364167,-77.838611,7,2019,NA,"PM2.5"
"11109",2019-07-03,"Clemmons Middle","Forsyth",47,36.026,-80.342,7,2019,"Ozone",NA
"11110",2019-07-03,"Clemmons Middle","Forsyth",40,36.026,-80.342,7,2019,NA,"PM2.5"
"11111",2019-07-03,"Durham Armory","Durham",64,36.0329550008979,-78.904037,7,2019,"Ozone",NA
"11112",2019-07-03,"Durham Armory","Durham",28,36.0329550008979,-78.904037,7,2019,NA,"PM2.5"
"11113",2019-07-03,"Frying Pan Mountain","Haywood",44,35.379167,-82.7925,7,2019,"Ozone",NA
"11114",2019-07-03,"Garinger High School","Mecklenburg",90,35.2401000008895,-80.785683,7,2019,"Ozone",NA
"11115",2019-07-03,"Garinger High School","Mecklenburg",43,35.2401000008895,-80.785683,7,2019,NA,"PM2.5"
"11116",2019-07-03,"Hattie Avenue","Forsyth",50,36.110693332,-80.2264378,7,2019,"Ozone",NA
"11117",2019-07-03,"Hattie Avenue","Forsyth",38,36.110693332,-80.2264378,7,2019,NA,"PM2.5"
"11118",2019-07-03,"Leggett","Edgecombe",47,35.988278,-77.5843,7,2019,"Ozone","PM2.5"
"11119",2019-07-03,"Linville Falls","Avery",37,35.972347,-81.933072,7,2019,"Ozone",NA
"11120",2019-07-03,"Mendenhall School","Guilford",49,36.1090060008986,-79.802314,7,2019,"Ozone",NA
"11121",2019-07-03,"Mendenhall School","Guilford",35,36.1090060008986,-79.802314,7,2019,NA,"PM2.5"
"11122",2019-07-03,"Millbrook School","Wake",67,35.856111,-78.574167,7,2019,"Ozone",NA
"11123",2019-07-03,"Millbrook School","Wake",42,35.856111,-78.574167,7,2019,NA,"PM2.5"
"11124",2019-07-03,"Pitt Agri. Center","Pitt",54,35.6412760008938,-77.360126,7,2019,"Ozone",NA
"11125",2019-07-03,"Pitt Agri. Center","Pitt",47,35.6412760008938,-77.360126,7,2019,NA,"PM2.5"
"11126",2019-07-03,"West Johnston Co.","Johnston",87,35.59095,-78.4622,7,2019,"Ozone",NA
"11127",2019-07-03,"West Johnston Co.","Johnston",50,35.59095,-78.4622,7,2019,NA,"PM2.5"
"11128",2019-07-04,"Bryson City","Swain",33,35.434767,-83.442133,7,2019,"Ozone",NA
"11129",2019-07-04,"Bryson City","Swain",35,35.434767,-83.442133,7,2019,NA,"PM2.5"
"11130",2019-07-04,"Castle Hayne","New Hanover",47,34.364167,-77.838611,7,2019,"Ozone",NA
"11131",2019-07-04,"Clemmons Middle","Forsyth",41,36.026,-80.342,7,2019,"Ozone",NA
"11132",2019-07-04,"Clemmons Middle","Forsyth",38,36.026,-80.342,7,2019,NA,"PM2.5"
"11133",2019-07-04,"Durham Armory","Durham",44,36.0329550008979,-78.904037,7,2019,"Ozone",NA
"11134",2019-07-04,"Frying Pan Mountain","Haywood",42,35.379167,-82.7925,7,2019,"Ozone",NA
"11135",2019-07-04,"Garinger High School","Mecklenburg",49,35.2401000008895,-80.785683,7,2019,"Ozone",NA
"11136",2019-07-04,"Garinger High School","Mecklenburg",64,35.2401000008895,-80.785683,7,2019,NA,"PM2.5"
"11137",2019-07-04,"Hattie Avenue","Forsyth",42,36.110693332,-80.2264378,7,2019,"Ozone",NA
"11138",2019-07-04,"Hattie Avenue","Forsyth",53,36.110693332,-80.2264378,7,2019,NA,"PM2.5"
"11139",2019-07-04,"Leggett","Edgecombe",49,35.988278,-77.5843,7,2019,"Ozone",NA
"11140",2019-07-04,"Leggett","Edgecombe",54,35.988278,-77.5843,7,2019,NA,"PM2.5"
"11141",2019-07-04,"Linville Falls","Avery",31,35.972347,-81.933072,7,2019,"Ozone",NA
"11142",2019-07-04,"Mendenhall School","Guilford",39,36.1090060008986,-79.802314,7,2019,"Ozone",NA
"11143",2019-07-04,"Mendenhall School","Guilford",38,36.1090060008986,-79.802314,7,2019,NA,"PM2.5"
"11144",2019-07-04,"Millbrook School","Wake",51,35.856111,-78.574167,7,2019,"Ozone",NA
"11145",2019-07-04,"Millbrook School","Wake",58,35.856111,-78.574167,7,2019,NA,"PM2.5"
"11146",2019-07-04,"Pitt Agri. Center","Pitt",45,35.6412760008938,-77.360126,7,2019,"Ozone",NA
"11147",2019-07-04,"Pitt Agri. Center","Pitt",55,35.6412760008938,-77.360126,7,2019,NA,"PM2.5"
"11148",2019-07-04,"West Johnston Co.","Johnston",48,35.59095,-78.4622,7,2019,"Ozone",NA
"11149",2019-07-04,"West Johnston Co.","Johnston",54,35.59095,-78.4622,7,2019,NA,"PM2.5"
"11150",2019-07-05,"Bryson City","Swain",27,35.434767,-83.442133,7,2019,"Ozone",NA
"11151",2019-07-05,"Bryson City","Swain",38,35.434767,-83.442133,7,2019,NA,"PM2.5"
"11152",2019-07-05,"Castle Hayne","New Hanover",34,34.364167,-77.838611,7,2019,"Ozone",NA
"11153",2019-07-05,"Clemmons Middle","Forsyth",39,36.026,-80.342,7,2019,"Ozone",NA
"11154",2019-07-05,"Clemmons Middle","Forsyth",52,36.026,-80.342,7,2019,NA,"PM2.5"
"11155",2019-07-05,"Durham Armory","Durham",46,36.0329550008979,-78.904037,7,2019,"Ozone",NA
"11156",2019-07-05,"Durham Armory","Durham",43,36.0329550008979,-78.904037,7,2019,NA,"PM2.5"
"11157",2019-07-05,"Frying Pan Mountain","Haywood",33,35.379167,-82.7925,7,2019,"Ozone",NA
"11158",2019-07-05,"Garinger High School","Mecklenburg",47,35.2401000008895,-80.785683,7,2019,"Ozone",NA
"11159",2019-07-05,"Garinger High School","Mecklenburg",53,35.2401000008895,-80.785683,7,2019,NA,"PM2.5"
"11160",2019-07-05,"Hattie Avenue","Forsyth",49,36.110693332,-80.2264378,7,2019,"Ozone",NA
"11161",2019-07-05,"Hattie Avenue","Forsyth",48,36.110693332,-80.2264378,7,2019,NA,"PM2.5"
"11162",2019-07-05,"Leggett","Edgecombe",43,35.988278,-77.5843,7,2019,"Ozone",NA
"11163",2019-07-05,"Leggett","Edgecombe",31,35.988278,-77.5843,7,2019,NA,"PM2.5"
"11164",2019-07-05,"Linville Falls","Avery",27,35.972347,-81.933072,7,2019,"Ozone",NA
"11165",2019-07-05,"Mendenhall School","Guilford",45,36.1090060008986,-79.802314,7,2019,"Ozone",NA
"11166",2019-07-05,"Mendenhall School","Guilford",37,36.1090060008986,-79.802314,7,2019,NA,"PM2.5"
"11167",2019-07-05,"Millbrook School","Wake",50,35.856111,-78.574167,7,2019,"Ozone",NA
"11168",2019-07-05,"Millbrook School","Wake",44.6666666666667,35.856111,-78.574167,7,2019,NA,"PM2.5"
"11169",2019-07-05,"Pitt Agri. Center","Pitt",42,35.6412760008938,-77.360126,7,2019,"Ozone",NA
"11170",2019-07-05,"Pitt Agri. Center","Pitt",32,35.6412760008938,-77.360126,7,2019,NA,"PM2.5"
"11171",2019-07-05,"West Johnston Co.","Johnston",47,35.59095,-78.4622,7,2019,"Ozone",NA
"11172",2019-07-05,"West Johnston Co.","Johnston",41,35.59095,-78.4622,7,2019,NA,"PM2.5"
"11173",2019-07-06,"Bryson City","Swain",28,35.434767,-83.442133,7,2019,"Ozone","PM2.5"
"11174",2019-07-06,"Castle Hayne","New Hanover",34,34.364167,-77.838611,7,2019,"Ozone",NA
"11175",2019-07-06,"Clemmons Middle","Forsyth",31,36.026,-80.342,7,2019,"Ozone",NA
"11176",2019-07-06,"Clemmons Middle","Forsyth",44,36.026,-80.342,7,2019,NA,"PM2.5"
"11177",2019-07-06,"Durham Armory","Durham",35,36.0329550008979,-78.904037,7,2019,"Ozone",NA
"11178",2019-07-06,"Frying Pan Mountain","Haywood",31,35.379167,-82.7925,7,2019,"Ozone",NA
"11179",2019-07-06,"Garinger High School","Mecklenburg",34,35.2401000008895,-80.785683,7,2019,"Ozone",NA
"11180",2019-07-06,"Garinger High School","Mecklenburg",38,35.2401000008895,-80.785683,7,2019,NA,"PM2.5"
"11181",2019-07-06,"Hattie Avenue","Forsyth",35,36.110693332,-80.2264378,7,2019,"Ozone",NA
"11182",2019-07-06,"Hattie Avenue","Forsyth",40,36.110693332,-80.2264378,7,2019,NA,"PM2.5"
"11183",2019-07-06,"Leggett","Edgecombe",44,35.988278,-77.5843,7,2019,"Ozone",NA
"11184",2019-07-06,"Leggett","Edgecombe",47,35.988278,-77.5843,7,2019,NA,"PM2.5"
"11185",2019-07-06,"Linville Falls","Avery",25,35.972347,-81.933072,7,2019,"Ozone",NA
"11186",2019-07-06,"Mendenhall School","Guilford",42,36.1090060008986,-79.802314,7,2019,"Ozone",NA
"11187",2019-07-06,"Mendenhall School","Guilford",45,36.1090060008986,-79.802314,7,2019,NA,"PM2.5"
"11188",2019-07-06,"Millbrook School","Wake",40,35.856111,-78.574167,7,2019,"Ozone",NA
"11189",2019-07-06,"Millbrook School","Wake",45,35.856111,-78.574167,7,2019,NA,"PM2.5"
"11190",2019-07-06,"Pitt Agri. Center","Pitt",47,35.6412760008938,-77.360126,7,2019,"Ozone",NA
"11191",2019-07-06,"Pitt Agri. Center","Pitt",38,35.6412760008938,-77.360126,7,2019,NA,"PM2.5"
"11192",2019-07-06,"West Johnston Co.","Johnston",42,35.59095,-78.4622,7,2019,"Ozone",NA
"11193",2019-07-06,"West Johnston Co.","Johnston",40,35.59095,-78.4622,7,2019,NA,"PM2.5"
"11194",2019-07-07,"Bryson City","Swain",26,35.434767,-83.442133,7,2019,"Ozone",NA
"11195",2019-07-07,"Bryson City","Swain",41,35.434767,-83.442133,7,2019,NA,"PM2.5"
"11196",2019-07-07,"Castle Hayne","New Hanover",37,34.364167,-77.838611,7,2019,"Ozone",NA
"11197",2019-07-07,"Clemmons Middle","Forsyth",33,36.026,-80.342,7,2019,"Ozone",NA
"11198",2019-07-07,"Clemmons Middle","Forsyth",37,36.026,-80.342,7,2019,NA,"PM2.5"
"11199",2019-07-07,"Durham Armory","Durham",32,36.0329550008979,-78.904037,7,2019,"Ozone",NA
"11200",2019-07-07,"Frying Pan Mountain","Haywood",37,35.379167,-82.7925,7,2019,"Ozone",NA
"11201",2019-07-07,"Garinger High School","Mecklenburg",40,35.2401000008895,-80.785683,7,2019,"Ozone",NA
"11202",2019-07-07,"Garinger High School","Mecklenburg",49,35.2401000008895,-80.785683,7,2019,NA,"PM2.5"
"11203",2019-07-07,"Hattie Avenue","Forsyth",38,36.110693332,-80.2264378,7,2019,"Ozone",NA
"11204",2019-07-07,"Hattie Avenue","Forsyth",33,36.110693332,-80.2264378,7,2019,NA,"PM2.5"
"11205",2019-07-07,"Leggett","Edgecombe",35,35.988278,-77.5843,7,2019,"Ozone",NA
"11206",2019-07-07,"Leggett","Edgecombe",41,35.988278,-77.5843,7,2019,NA,"PM2.5"
"11207",2019-07-07,"Linville Falls","Avery",22,35.972347,-81.933072,7,2019,"Ozone",NA
"11208",2019-07-07,"Mendenhall School","Guilford",38,36.1090060008986,-79.802314,7,2019,"Ozone",NA
"11209",2019-07-07,"Mendenhall School","Guilford",35,36.1090060008986,-79.802314,7,2019,NA,"PM2.5"
"11210",2019-07-07,"Millbrook School","Wake",36,35.856111,-78.574167,7,2019,"Ozone",NA
"11211",2019-07-07,"Millbrook School","Wake",40.5,35.856111,-78.574167,7,2019,NA,"PM2.5"
"11212",2019-07-07,"Pitt Agri. Center","Pitt",40,35.6412760008938,-77.360126,7,2019,"Ozone",NA
"11213",2019-07-07,"Pitt Agri. Center","Pitt",34,35.6412760008938,-77.360126,7,2019,NA,"PM2.5"
"11214",2019-07-07,"West Johnston Co.","Johnston",31,35.59095,-78.4622,7,2019,"Ozone",NA
"11215",2019-07-07,"West Johnston Co.","Johnston",45,35.59095,-78.4622,7,2019,NA,"PM2.5"
"11216",2019-07-08,"Bryson City","Swain",30,35.434767,-83.442133,7,2019,"Ozone",NA
"11217",2019-07-08,"Bryson City","Swain",28,35.434767,-83.442133,7,2019,NA,"PM2.5"
"11218",2019-07-08,"Castle Hayne","New Hanover",34,34.364167,-77.838611,7,2019,"Ozone",NA
"11219",2019-07-08,"Clemmons Middle","Forsyth",37,36.026,-80.342,7,2019,"Ozone",NA
"11220",2019-07-08,"Clemmons Middle","Forsyth",34.5,36.026,-80.342,7,2019,NA,"PM2.5"
"11221",2019-07-08,"Durham Armory","Durham",37,36.0329550008979,-78.904037,7,2019,"Ozone",NA
"11222",2019-07-08,"Durham Armory","Durham",35,36.0329550008979,-78.904037,7,2019,NA,"PM2.5"
"11223",2019-07-08,"Frying Pan Mountain","Haywood",43,35.379167,-82.7925,7,2019,"Ozone",NA
"11224",2019-07-08,"Garinger High School","Mecklenburg",80,35.2401000008895,-80.785683,7,2019,"Ozone",NA
